comp_id,salary,job_req,job_id,salary_min,comp_detail,job_desp,experience,salary_max,comp_name,address,education,job_title
https://www.liepin.com/company/9352146/,18-36万,"
硕士及以上 1年以上经验
语言不限 年龄不限
",https://www.liepin.com/job/1911117395.shtml,18,,"职责描述：利用机器学习/深度学习的技术进行图像处理，语义理解，情感分析等的算法和系统研发；任职要求：*极强的学习能力和自我管理能力，能够快速学习并胜任之前没有接触过的技术*重点大学计算机、图像识别、自动化或者模式识别专业等相关领域的硕士及以上学位*精通Opencv, Caffe，有图像识别和分类的深度学习实际项目经验 
                            ",1年以上经验,36,上海络策网络科技有限公司,公司地址：斜土路2899甲号光启文化广场Ａ幢1102室,硕士及以上,机器学习工程师
https://www.liepin.com/company/8003032/,26-33万,"
本科及以上 3年以上经验
语言不限 年龄不限
",https://www.liepin.com/job/1910329793.shtml,26,,"岗位职责：1、采用业界领先的技术建造实时和批量决策支撑系统，挖掘海量数据中有价值的信息；2、构建基于开放标准的机器学习平台，支撑机器学习算法的快速开发、验证和部署；3、参入软件开发中从架构、设计、开发、构建、部署到监控和运维的全生命周期；4、开发自动化工具集，加速数据挖掘和机器学习从构思到交付过程。任职要求：1、计算机或相关专业本科以上或同等学力；2、精通Python、Java或Scala或其他任意一门编程语言；3、熟悉常用的设计模式，有设计大型软件架构者更佳；4、有Hadoop、Spark、HBase、Kafka、ElasticSearch等大数据技术开发经验者优先；5、具有开源持续集成、自动测试工具使用经验者优先；6、对于技术有好奇心，热衷钻研思考技术问题。
",3年以上经验,33,诚数信息,公司地址：上海市徐汇区襄阳南路228号现代大厦B座2-3楼（陕西南路淮海百盛附近）,本科及以上,机器学习系统开发工程师
https://www.liepin.com/company/8589560/,30-42万,"
硕士及以上 3年以上经验
语言不限 年龄不限
",https://www.liepin.com/job/1910889753.shtml,30,,"职位职责：1.使用机器学习/增强学习的前沿技术，开发面向教育领域的智能产品。2.负责学霸君自动解题引擎的进一步优化和提升。职位要求：1.模式识别/人工智能/数学/计算机/统计相关专业，硕士以上学历； 2.熟悉强化学习模型，并掌握相关实现及优化方案如Q-Learning、TD、Sarsa、DQN等；3.有机器学习/NLP/深度学习实战经验，熟悉常用框架并对其中至少一种有深入理解； 4.熟练使用至少一种脚本语言（python/lua等
                            ",3年以上经验,42,问吧科技,公司地址：淞沪路433号创智天地4期6号楼9层,硕士及以上,机器学习算法工程师
https://www.liepin.com/company/8608119/,面议,"
硕士及以上 1年以上经验
普通话 年龄不限
",https://www.liepin.com/job/199180581.shtml,,,"岗位职责：1.从事前沿大规模人工智能与机器学习算法的研究与分布式开发；2.将算法应用到海量数据中；3.提供开放平台，提供业内领先的人工智能与机器学习服务。任职要求：1.硕士博士学位及博士后研究；2.有丰富C++或Java开发经验，熟练 Phython, R；3.熟悉 pattern recognition and classification 及常用统计模型和机器学习算法；4.对概率统计和机器学习基本原理有扎实理解；5.精通 machine learning, data mining, and algorithm 研发；6.熟悉Linux开发环境，熟悉开源工具，有相关领域经验者优先。
                            ",1年以上经验,,竹间智能,公司地址：上海市徐汇区宜山路700号B2栋20F,硕士及以上,机器学习工程师
https://www.liepin.com/company/8960751/,面议,"
硕士及以上 3年以上经验
语言不限 年龄不限
",https://www.liepin.com/job/1910893861.shtml,,,"机器学习工程师职责描述：1.深入理解保险业务逻辑及产品的方向和需求，参与构建公司数据分析与风控模型体系，参与研究和应用保险领域模型构建知识与技术；2.对基础数据进行整理清洗和统计分析，刷选变量，提取特征，创建风控模型；3.对基础数据进行挖掘，利用统计分析、回归、决策树、神经网络、或时间序列等技术建立信用风险预测模型；4.参与各类模型的设计、开发、实施与跟踪，结合实际效果不断进行模型的训练和迭代，管理模型生命周期的全流程；5.针对商业问题和实际业务，参与创新方法和应用的研发，充分挖掘数据的商业价值。职位要求：1.至少具备以下教育背景中的一种：计算机与信息科学类、数学类、统计类、计量经济学类、机器学习类等专业（硕士以上学历优先）；2. 3年以上数据分析、数据挖掘及模型开发经验（有反欺诈经验、保险金融公司大数据分析经验，咨询公司数据分析经验、互联网公司数据建模分析经验者优先）；3.熟悉主流机器学习库，如Sklearn、Spark MLlib、Tensorflow等，熟练使用SQL，熟悉主流数据库环境；4.熟悉JAVA；5.对保险科技行业有兴趣，对工作有热情，具备良好的学习能力、逻辑思维能力、沟通能力、团队协作能力和执行力。
",3年以上经验,,上海栈略数据技术有限公司,公司地址：恒通路268号凯德星贸大厦22 F 2202-03室,硕士及以上,机器学习工程师
https://www.liepin.com/company/9334393/,18-30万,"
本科及以上 3年以上经验
语言不限 年龄不限
",https://www.liepin.com/job/1910612325.shtml,18,,"岗位职责：1、基于小额信贷人群，负责风控模型的设计、开发、验证和实施，包括但不限于信用评分模型、反欺诈模型；岗位要求：1、数理或计算机本科以上学历，1年以上工作经验，对算法有较强的兴趣，乐于进行海量数据分析、挖掘，肯钻研，对数据敏感。2、熟练使用以下编程语言中的至少一种：Java, python、Scala。3、扎实的计算机基本功及数学基础，熟练运用各种常用算法，熟悉知识图谱、文本分析、复杂分类器中至少一个问题的解决方案。4、熟悉常用数据库，如MySQL，MongoDB。5、具备较强的工程实现能力，能够将算法应用到生产系统。6、具有金融行业数据挖掘经验与深度学习挖掘经验的优先。
                            ",3年以上经验,30,上海勃池信息技术有限公司,公司地址：静安区西藏北路18号四行天地A座三楼,本科及以上,机器学习算法工程师
https://www.liepin.com/company/8526337/,24-48万,"
学历不限 3年以上经验
语言不限 年龄不限
",https://www.liepin.com/job/199667379.shtml,24,,"岗位职责：1 为公司的业务发展提供全方面预测模型支持，如风险预测，用户画像模型，反欺诈识别，模式识别算法等2 跟踪业界技术趋势，建立机器学习模型（随机森林，SVM，神经网络，Boosting，知识图谱研究等）3 负责模型的建立、监控、调优、实施工作4 参与公司大数据分析平台的设计和建设任职要求：1 3年以上大数据数据分析和数据挖掘基础，扎实的计算机语言或脚本编程能力2 熟练使用SQL语言，并熟悉1-2种主流数据库（ORACLE, MYSQL等）3 熟练使用至少一种统计分析工具，SAS/R/PYTHON/MATLAB等4 熟练使用至少一种高级语言或机器学习或大数据框架：SAS宏编程，Python统计及机器学习框架（Pandas，StatsModels，scikit-learn），Apache Spark，hadoop hive平台等5 熟悉知识图谱、文本分析、复杂分类器中至少一个问题的挖掘方案6 了解非结构化数据及数据库（NoSQL数据库等）7 计算机科学专业优先
",3年以上经验,48,天道计然(北京)信息科技有限责任公司,公司地址：中国锦,学历不限,机器学习专家
https://www.liepin.com/company/9287956/,40-80万,"
硕士及以上 2年以上经验
语言不限 年龄不限
",https://www.liepin.com/job/1910875808.shtml,40,,"职责描述：工作职责：1.参与数据采集、机器学习，个性化推荐系统的设计和开发；2.整个推荐系统架构设计和开发, 研发高质量的相关推荐算法和个性化推荐算法；3.针对计算广告，内容推荐等业务，开发机器学习算法原型系统，开展线上算法实验；4.对实验数据进行处理和分析，发现现有系统和算法的不足，提出改进并推动实现；任职要求：1. 机器学习/模式识别等相关专业硕士及以上学历；2. 在机器学习领域有较深的理论研究和实践经验，2年以上工作经验；3. 熟悉linux，java和C/C++开发；并熟练使用以下脚本语言：python/shell/scala；4. 良好的主动性，逻辑思维能力和沟通能力。具有以下条件优先：-有广告建模，推荐系统，反作弊，用户／商户画像建模型，调度系统经验；-熟悉文本分类、聚类、机器翻译，有相关项目经验；-熟悉海量数据处理、最优化算法、分布式计算或高性能并行计算，有相关项目经验；-计算机/数学/统计/经济学等量化教育背景。
                            ",2年以上经验,80,再惠(上海)网络科技有限公司,公司地址：淮海西路432号凯利大厦,硕士及以上,机器学习工程师
https://www.liepin.com/company/8239629/,10-14万,"
本科及以上 3年以上经验
普通话 年龄不限
",https://www.liepin.com/job/1910031677.shtml,10,,"岗位职责：1，  负责研究人工智能、机器学习技术的研究，包括推荐算法、分类算法、聚类算法、神经网络、深度学习的研究2，  结合业务需求，研究并实现机器学习算法3，  参与业务解决方案的设计和编写，撰写相关技术文档技能要求：1，  本科以上学历，计算机、数学、统计相关专业，3年以上机器学习算法工作经验2，  熟悉机器学习各种算法，包括分类算法、聚类算法、推荐算法等算法的原理及应用，具备Spark算法开发者优先。3，  熟悉Hadoop,Hive,MapReduce等技术4，  精通Spark中各个模块，包括Core,Streaming, SQL,MLlib5，  有丰富的数据挖掘、数据建模或机器学习的项目经验，在机器学习方向有深入研究6，  精通Java,熟悉Scala.
                            ",3年以上经验,14,震坤行工业超市(上海)有限公司,公司地址：上海浦东张江高科科苑路399号张江创新园5号楼,本科及以上,机器学习算法工程师
https://www.liepin.com/company/8842292/,面议,"
本科及以上 经验不限
语言不限 年龄不限
",https://www.liepin.com/job/1910800609.shtml,,,"Principal Data Scientist – Seller Intelligence PlatformWho We Are? Coupang's Seller Services Technology team is building out a Seller Intelligence platform to empower sellers with data, analytics insight, and tools to help them build a successful business as sellers on Coupang's marketplace. This is a strategic offering that will differentiate Coupang from its competitors by building a scalable distributed big data and analytics platform to provide insightful and actionable data and tools to Coupang's sellers. Sellers will love our intelligence platform as it will help them grow their businesses, which will in turn grow Coupang's business and make Coupang sellers' Number 1 choice of their online marketplace.How We Do? Our goal is to make 3P seller success in Coupang Marketplace platform. Today, Coupang has more than 100K sellers running business in its platform, but there is no  specific service to coach sellers how to improve their sales efficiency, how to become best sellers, how to become successful in Coupang marketplace platform. For example, Sellers do not know whether their items are getting traffic, or whether they are getting traffic but not sales, or whether their items are selling well among items in the same category, Sellers are flying blind when they are operating their businesses on Coupang and would not know what knobs to turn in order to improve their business performances on Coupang. We will build machine learning platform to analyze features from product, front metrics, orders, service, delivery and so on that could impact seller performance to develop sophisticated seller profile model that supports prediction/simulation/recommendation services. For example, conversion rate of each seller’s product could be analyzed and detect the possible pain point, like pricing, service, and nudge sellers to change price if needed. Data scientists will play an important role in the team to training/develop the data model, evaluate performance of model offline and analyze the online feedbacks to optimize the performance. Also DS will support engineering team to make ML platform to facilitate/automate the data modeling/evaluation/deployment process. We provide the Data Science team with Data Engineering, Software Engineer and Data Analysis resources to ensure the Data Science team can focus on building the best modelsResponsibilities: •	Research and build statistical/probability models to proactively provide strategic recommendations to business partners that can drive effective impact•	Build up models to analyze seller related data to figure out the pain-point of seller success and predict remedy for improvement using machine learning technology.•	Conduct in-depth data analyses to drive and deliver insights to help business partners make strategic decision (simulation)•	Implement date science and data mining techniques to solve business problems•	Work with Engineering teams, support them to leverage various tools to automate models and reports•	Cares deeply about data quality and demonstrates this commitment by attention to quality of data and code generatedQualifications: •	Masters/PhDs in Statistics, CS, OR or a quantitative discipline preferred•	Having conducted analyses for ecommerce 3P business is a preferred•	3+ years of experience in data analytics /data mining and statistical methods application. 5+ years of professional experience in such areas preferred•	Work experience in programming using R/Python/Scala to apply statistical/analytical/data mining methods to solve problems•	Work experience with Hadoop and relevant tools, such as Pig, Mahout, Airflow, etc.•	Strong research and analytical mindset and extremely output-oriented•	Take initiative and ownership of work. Creative thinking and problem solving skills required•	Strong capability to draw insights/conclusions from raw data and summarize results quickly and efficiently•	Team player with excellent interpersonal skills, self-motivated, energetic, “CAN-DO” attitude and ability to meet deadlines in a fast-moving environment•	Strong data visualization skills is a plus, such as Excel pivot tables, Tableau, etc.
",经验不限,,韩领科技,公司地址：上海市浦东新区金科路2889号 长泰广场C座 7楼,本科及以上,Principal Data Scientist 资深数据科学家-机器学习（Seller Intelligence）
